Spieler,DFB_id,link,Nation,Nationalelf
Luboš Kubík,43783,https://datencenter.dfb.de/profil/43783,['Tschechien'],Tschechien
Dieter Versen,42934,https://datencenter.dfb.de/profil/42934,['Deutschland'],Deutschland
Lars Ellmerich,44991,https://datencenter.dfb.de/profil/44991,['Deutschland'],Deutschland
Rainer Rauffmann,46502,https://datencenter.dfb.de/profil/46502,['Zypern'],Zypern
Steffen Heidrich,42811,https://datencenter.dfb.de/profil/42811,['Deutschland'],Deutschland
Hermann Gerland,3256,https://datencenter.dfb.de/profil/3256,['Deutschland'],Deutschland
Gerd Becker,44174,https://datencenter.dfb.de/profil/44174,['Deutschland'],Deutschland
Frank Thommessen,45634,https://datencenter.dfb.de/profil/45634,['Deutschland'],Deutschland
Anton Regh,43124,https://datencenter.dfb.de/profil/43124,['Deutschland'],Deutschland
Emil Berggreen,355825,https://datencenter.dfb.de/profil/355825,['Dänemark'],Dänemark
Danny da Costa,230342,https://datencenter.dfb.de/profil/230342,"['Deutschland', 'Angola']",Deutschland
Eduard Buckmaier,46159,https://datencenter.dfb.de/profil/46159,['Deutschland'],Deutschland
Richard Albrecht,42530,https://datencenter.dfb.de/profil/42530,['Deutschland'],Deutschland
Rocco Milde,46177,https://datencenter.dfb.de/profil/46177,['Deutschland'],Deutschland
Andreas Voglsammer,230100,https://datencenter.dfb.de/profil/230100,['Deutschland'],Deutschland
Adam Matuszczyk,111486,https://datencenter.dfb.de/profil/111486,"['Polen', 'Deutschland']",Polen
Filip Tapalovic,40773,https://datencenter.dfb.de/profil/40773,"['Kroatien', 'Deutschland']",Kroatien
Takuma Asano,371028,https://datencenter.dfb.de/profil/371028,['Japan'],Japan
Robin Koch,352036,https://datencenter.dfb.de/profil/352036,['Deutschland'],Deutschland
Anatoli Timoschtschuk,27310,https://datencenter.dfb.de/profil/27310,['Ukraine'],Ukraine
Matthias Zimmermann,40846,https://datencenter.dfb.de/profil/40846,['Deutschland'],Deutschland
René Botteron,43666,https://datencenter.dfb.de/profil/43666,['Schweiz'],Schweiz
Roger Magnusson,43906,https://datencenter.dfb.de/profil/43906,['Schweden'],Schweden
Ragnar Klavan,14867,https://datencenter.dfb.de/profil/14867,['Estland'],Estland
Alois Schwartz,142,https://datencenter.dfb.de/profil/142,['Deutschland'],Deutschland
Gerhard Wanner,42921,https://datencenter.dfb.de/profil/42921,['Deutschland'],Deutschland
Dan-Axel Zagadou,368447,https://datencenter.dfb.de/profil/368447,['Frankreich'],Frankreich
Patrick Ochs,8122,https://datencenter.dfb.de/profil/8122,['Deutschland'],Deutschland
Paul Dörflinger,45023,https://datencenter.dfb.de/profil/45023,['Deutschland'],Deutschland
Lasse Sobiech,157537,https://datencenter.dfb.de/profil/157537,['Deutschland'],Deutschland
Martin Meichelbeck,24743,https://datencenter.dfb.de/profil/24743,['Deutschland'],Deutschland
Andrija Ankovic,43234,https://datencenter.dfb.de/profil/43234,['Jugoslawien'],Jugoslawien
Charles Takyi,24750,https://datencenter.dfb.de/profil/24750,"['Ghana', 'Deutschland']",Ghana
Darko Pančev,46005,https://datencenter.dfb.de/profil/46005,['Nordmazedonien'],Nordmazedonien
Uwe Behrens,43147,https://datencenter.dfb.de/profil/43147,['Deutschland'],Deutschland
Erwin Metzger,43567,https://datencenter.dfb.de/profil/43567,['Deutschland'],Deutschland
Timm Klose,158755,https://datencenter.dfb.de/profil/158755,"['Schweiz', 'Deutschland']",Schweiz
Tiago Tomás,389616,https://datencenter.dfb.de/profil/389616,['Portugal'],Portugal
Marcel Ketelaer,21549,https://datencenter.dfb.de/profil/21549,['Deutschland'],Deutschland
Friedel Lutz,43538,https://datencenter.dfb.de/profil/43538,['Deutschland'],Deutschland
Luc Castaignos,159493,https://datencenter.dfb.de/profil/159493,['Niederlande'],Niederlande
Iago,391387,https://datencenter.dfb.de/profil/391387,['Brasilien'],Brasilien
Darko Dražić,46283,https://datencenter.dfb.de/profil/46283,['Kroatien'],Kroatien
Thomas Broich,184,https://datencenter.dfb.de/profil/184,['Deutschland'],Deutschland
Ulrich van den Berg,44397,https://datencenter.dfb.de/profil/44397,['Deutschland'],Deutschland
Dominique Heintz,229557,https://datencenter.dfb.de/profil/229557,['Deutschland'],Deutschland
Matthias Westerwinter,45344,https://datencenter.dfb.de/profil/45344,['Deutschland'],Deutschland
Uwe Dittus,45293,https://datencenter.dfb.de/profil/45293,['Deutschland'],Deutschland
Mikael Ishak,222548,https://datencenter.dfb.de/profil/222548,['Schweden'],Schweden
Patrik Berger,2313,https://datencenter.dfb.de/profil/2313,['Tschechien'],Tschechien
Matthias Maucksch,43789,https://datencenter.dfb.de/profil/43789,['Deutschland'],Deutschland
Werner Kriegler,44406,https://datencenter.dfb.de/profil/44406,['Deutschland'],Deutschland
Klaus-Dieter Jank,44596,https://datencenter.dfb.de/profil/44596,['Deutschland'],Deutschland
Frank Schmöller,45578,https://datencenter.dfb.de/profil/45578,['Deutschland'],Deutschland
Ole Rasmussen,44720,https://datencenter.dfb.de/profil/44720,['Dänemark'],Dänemark
Ivica Jozić,46905,https://datencenter.dfb.de/profil/46905,['Bosnien-Herzegowina'],Bosnien-Herzegowina
Christian Eichner,16471,https://datencenter.dfb.de/profil/16471,['Deutschland'],Deutschland
Matthias Becker,46885,https://datencenter.dfb.de/profil/46885,['Deutschland'],Deutschland
Herbert Reiss,45110,https://datencenter.dfb.de/profil/45110,['Deutschland'],Deutschland
Helmut Siber,44177,https://datencenter.dfb.de/profil/44177,['Österreich'],Österreich
Josip Šimunić,14940,https://datencenter.dfb.de/profil/14940,"['Kroatien', 'Australien']",Kroatien
Rüdiger Kauf,1877,https://datencenter.dfb.de/profil/1877,['Deutschland'],Deutschland
Niklas Skoog,18580,https://datencenter.dfb.de/profil/18580,['Schweden'],Schweden
Sebastian Boenisch,29220,https://datencenter.dfb.de/profil/29220,"['Polen', 'Deutschland']",Polen
Alexander Baumjohann,3876,https://datencenter.dfb.de/profil/3876,['Deutschland'],Deutschland
Adam Nemec,16931,https://datencenter.dfb.de/profil/16931,['Slowakei'],Slowakei
Werner Rinas,43505,https://datencenter.dfb.de/profil/43505,['Deutschland'],Deutschland
Vieirinha,10403,https://datencenter.dfb.de/profil/10403,['Portugal'],Portugal
Rainer Scharinger,522,https://datencenter.dfb.de/profil/522,['Deutschland'],Deutschland
Wulf-Ingo Usbeck,43441,https://datencenter.dfb.de/profil/43441,['Deutschland'],Deutschland
Oliver Held,40728,https://datencenter.dfb.de/profil/40728,['Deutschland'],Deutschland
Klaus Müller,43064,https://datencenter.dfb.de/profil/43064,['Deutschland'],Deutschland
Thilo Kehrer,298038,https://datencenter.dfb.de/profil/298038,['Deutschland'],Deutschland
Roman Týce,24787,https://datencenter.dfb.de/profil/24787,['Tschechien'],Tschechien
Holger Anthes,45274,https://datencenter.dfb.de/profil/45274,['Deutschland'],Deutschland
Miodrag Živaljević,43487,https://datencenter.dfb.de/profil/43487,['Serbien'],Serbien
Pável Pardo,18801,https://datencenter.dfb.de/profil/18801,['Mexiko'],Mexiko
Horst Schmidt,44097,https://datencenter.dfb.de/profil/44097,['Deutschland'],Deutschland
Bastian Hellberg,45579,https://datencenter.dfb.de/profil/45579,['Deutschland'],Deutschland
Horst Waclawiak,42605,https://datencenter.dfb.de/profil/42605,['Deutschland'],Deutschland
Niko Gießelmann,129725,https://datencenter.dfb.de/profil/129725,['Deutschland'],Deutschland
Hartmut Fromm,43209,https://datencenter.dfb.de/profil/43209,['Deutschland'],Deutschland
Dedryck Boyata,168858,https://datencenter.dfb.de/profil/168858,"['Belgien', 'DR Kongo']",Belgien
Murdo MacLeod,45781,https://datencenter.dfb.de/profil/45781,['Schottland'],Schottland
Hanno Behrens,111328,https://datencenter.dfb.de/profil/111328,['Deutschland'],Deutschland
Norbert Leopoldseder,42679,https://datencenter.dfb.de/profil/42679,['Deutschland'],Deutschland
Günter Weber,44682,https://datencenter.dfb.de/profil/44682,['Deutschland'],Deutschland
Jan Hochscheidt,8494,https://datencenter.dfb.de/profil/8494,['Deutschland'],Deutschland
Manuel Akanji,359880,https://datencenter.dfb.de/profil/359880,['Schweiz'],Schweiz
Aron Jóhannsson,156091,https://datencenter.dfb.de/profil/156091,['USA'],USA
Danny Blum,171140,https://datencenter.dfb.de/profil/171140,['Deutschland'],Deutschland
Karim Bagheri,42240,https://datencenter.dfb.de/profil/42240,['Iran'],Iran
Helmut Nerlinger,44206,https://datencenter.dfb.de/profil/44206,['Deutschland'],Deutschland
Gerhard Schrader,43525,https://datencenter.dfb.de/profil/43525,['Deutschland'],Deutschland
Tuta,388739,https://datencenter.dfb.de/profil/388739,['Brasilien'],Brasilien
Emil Jula,8392,https://datencenter.dfb.de/profil/8392,['Rumänien'],Rumänien
Jochen Kientz,41137,https://datencenter.dfb.de/profil/41137,['Deutschland'],Deutschland
Stefan Kuhn,43751,https://datencenter.dfb.de/profil/43751,['Deutschland'],Deutschland
Gerd Klier,44321,https://datencenter.dfb.de/profil/44321,['Deutschland'],Deutschland
Gunther Schepens,47087,https://datencenter.dfb.de/profil/47087,['Belgien'],Belgien
Adam Hloušek,11773,https://datencenter.dfb.de/profil/11773,['Tschechien'],Tschechien
Harald Beck,44908,https://datencenter.dfb.de/profil/44908,['Deutschland'],Deutschland
Alban Wüst,44224,https://datencenter.dfb.de/profil/44224,['Deutschland'],Deutschland
Jude Bellingham,396585,https://datencenter.dfb.de/profil/396585,['England'],England
Conor Casey,6273,https://datencenter.dfb.de/profil/6273,['USA'],USA
Evanilson,40682,https://datencenter.dfb.de/profil/40682,['Brasilien'],Brasilien
Stefan Böger,42856,https://datencenter.dfb.de/profil/42856,['Deutschland'],Deutschland
Jochen Heisig,47535,https://datencenter.dfb.de/profil/47535,['Deutschland'],Deutschland
Herbert Demange,44867,https://datencenter.dfb.de/profil/44867,['Deutschland'],Deutschland
Florin Răducioiu,42390,https://datencenter.dfb.de/profil/42390,['Rumänien'],Rumänien
Poul-Erik Thygesen,43102,https://datencenter.dfb.de/profil/43102,['Dänemark'],Dänemark
Hans-Josef Hellingrath,43934,https://datencenter.dfb.de/profil/43934,['Deutschland'],Deutschland
Pierre Kunde,385570,https://datencenter.dfb.de/profil/385570,['Kamerun'],Kamerun
Juan Sorín,1765,https://datencenter.dfb.de/profil/1765,"['Argentinien', 'Italien']",Argentinien
Percy Olivares,43779,https://datencenter.dfb.de/profil/43779,['Peru'],Peru
Jürgen Täuber,43469,https://datencenter.dfb.de/profil/43469,['Deutschland'],Deutschland
Jessic Ngankam,358242,https://datencenter.dfb.de/profil/358242,"['Deutschland', 'Kamerun']",Deutschland
Kevin McKenna,173,https://datencenter.dfb.de/profil/173,['Kanada'],Kanada
Marcelo Pletsch,20134,https://datencenter.dfb.de/profil/20134,"['Brasilien', 'Deutschland']",Brasilien
Harry Fechner,42930,https://datencenter.dfb.de/profil/42930,['Deutschland'],Deutschland
Ludwig Lang,44048,https://datencenter.dfb.de/profil/44048,['Deutschland'],Deutschland
Jae-Sung Lee,384970,https://datencenter.dfb.de/profil/384970,['Südkorea'],Südkorea
Martin Amedick,89,https://datencenter.dfb.de/profil/89,['Deutschland'],Deutschland
Konstantinos Mavropanos,382975,https://datencenter.dfb.de/profil/382975,['Griechenland'],Griechenland
Geromel,179,https://datencenter.dfb.de/profil/179,"['Brasilien', 'Italien']",Brasilien
Luizão,41212,https://datencenter.dfb.de/profil/41212,['Brasilien'],Brasilien
Lothar Wesseler,44568,https://datencenter.dfb.de/profil/44568,['Deutschland'],Deutschland
Silvan Widmer,256265,https://datencenter.dfb.de/profil/256265,['Schweiz'],Schweiz
Nesat Gülünoglu,47069,https://datencenter.dfb.de/profil/47069,['Türkei'],Türkei
Carsten Cullmann,171,https://datencenter.dfb.de/profil/171,['Deutschland'],Deutschland
Marco Küntzel,9054,https://datencenter.dfb.de/profil/9054,['Deutschland'],Deutschland
Milos Pantovic,296980,https://datencenter.dfb.de/profil/296980,['Serbien'],Serbien
Peter Pekarík,64063,https://datencenter.dfb.de/profil/64063,['Slowakei'],Slowakei
Sergej Gorlukowitsch,42399,https://datencenter.dfb.de/profil/42399,['Russland'],Russland
Sanny Åslund,43111,https://datencenter.dfb.de/profil/43111,['Schweden'],Schweden
Junior,40880,https://datencenter.dfb.de/profil/40880,['Brasilien'],Brasilien
Paul Hahn,44734,https://datencenter.dfb.de/profil/44734,['Deutschland'],Deutschland
Bernd Hoffmann,44091,https://datencenter.dfb.de/profil/44091,['Deutschland'],Deutschland
Shawn Parker,229625,https://datencenter.dfb.de/profil/229625,"['Deutschland', 'USA']",Deutschland
Horst Raubold,45052,https://datencenter.dfb.de/profil/45052,['Deutschland'],Deutschland
Udo Nix,42844,https://datencenter.dfb.de/profil/42844,['Deutschland'],Deutschland
Waleri Domowtschijski,14955,https://datencenter.dfb.de/profil/14955,['Bulgarien'],Bulgarien
Uwe Bühler,45501,https://datencenter.dfb.de/profil/45501,['Deutschland'],Deutschland
Tarik Elyounoussi,12789,https://datencenter.dfb.de/profil/12789,['Norwegen'],Norwegen
Dimitrios Grammozis,8460,https://datencenter.dfb.de/profil/8460,"['Griechenland', 'Deutschland']",Griechenland
Joachim Hopp,29541,https://datencenter.dfb.de/profil/29541,['Deutschland'],Deutschland
Morten Skoubo,21873,https://datencenter.dfb.de/profil/21873,['Dänemark'],Dänemark
Alfredo Morales,112083,https://datencenter.dfb.de/profil/112083,"['USA', 'Deutschland']",USA
Thomas Ritter,43404,https://datencenter.dfb.de/profil/43404,['Deutschland'],Deutschland
Werner Kaiser,44209,https://datencenter.dfb.de/profil/44209,['Deutschland'],Deutschland
Thomas Puschmann,23288,https://datencenter.dfb.de/profil/23288,['Deutschland'],Deutschland
Zoran Mamić,41158,https://datencenter.dfb.de/profil/41158,['Kroatien'],Kroatien
Jaouhar Mnari,260,https://datencenter.dfb.de/profil/260,['Tunesien'],Tunesien
Pavel Krmas,22944,https://datencenter.dfb.de/profil/22944,['Tschechien'],Tschechien
Daniel Halfar,1874,https://datencenter.dfb.de/profil/1874,['Deutschland'],Deutschland
Dawid Kownacki,361244,https://datencenter.dfb.de/profil/361244,['Polen'],Polen
Alexander Bugera,98,https://datencenter.dfb.de/profil/98,['Deutschland'],Deutschland
Hans Schmidradner,44503,https://datencenter.dfb.de/profil/44503,['Österreich'],Österreich
Dirk Schlegel,45454,https://datencenter.dfb.de/profil/45454,['Deutschland'],Deutschland
Guido Erhard,46974,https://datencenter.dfb.de/profil/46974,['Deutschland'],Deutschland
Herbert Weinberg,43983,https://datencenter.dfb.de/profil/43983,['Deutschland'],Deutschland
Alexander Kutschera,46869,https://datencenter.dfb.de/profil/46869,['Deutschland'],Deutschland
Antonio-Mirko Čolak,229654,https://datencenter.dfb.de/profil/229654,"['Kroatien', 'Deutschland']",Kroatien
Robert Pötzschke,44149,https://datencenter.dfb.de/profil/44149,['Deutschland'],Deutschland
Moritz Stoppelkamp,22386,https://datencenter.dfb.de/profil/22386,['Deutschland'],Deutschland
Santiago García,223663,https://datencenter.dfb.de/profil/223663,"['Argentinien', 'Italien']",Argentinien
Jiayi Shao,5938,https://datencenter.dfb.de/profil/5938,['China'],China
Steven Skrzybski,227424,https://datencenter.dfb.de/profil/227424,['Deutschland'],Deutschland
Gerd Krug,42630,https://datencenter.dfb.de/profil/42630,['Deutschland'],Deutschland
André Hoffmann,223351,https://datencenter.dfb.de/profil/223351,['Deutschland'],Deutschland
Thomas Herbst,26138,https://datencenter.dfb.de/profil/26138,['Deutschland'],Deutschland
Josef Sarroca,45720,https://datencenter.dfb.de/profil/45720,['Deutschland'],Deutschland
Weston McKennie,372340,https://datencenter.dfb.de/profil/372340,['USA'],USA
Raoul Tagliari,43719,https://datencenter.dfb.de/profil/43719,['Brasilien'],Brasilien
Kaj Poulsen,43959,https://datencenter.dfb.de/profil/43959,['Dänemark'],Dänemark
Daniel Jurgeleit,45857,https://datencenter.dfb.de/profil/45857,['Deutschland'],Deutschland
Christian Gross,9115,https://datencenter.dfb.de/profil/9115,['Schweiz'],Schweiz
Marco Terrazzino,134690,https://datencenter.dfb.de/profil/134690,"['Deutschland', 'Italien']",Deutschland
Solomon Okoronkwo,14956,https://datencenter.dfb.de/profil/14956,['Nigeria'],Nigeria
Matthias Baranowski,45769,https://datencenter.dfb.de/profil/45769,['Deutschland'],Deutschland
Joshua Zirkzee,381151,https://datencenter.dfb.de/profil/381151,['Niederlande'],Niederlande
Kevin Schade,369908,https://datencenter.dfb.de/profil/369908,['Deutschland'],Deutschland
Christoph Metzelder,7501,https://datencenter.dfb.de/profil/7501,['Deutschland'],Deutschland
Michael Nushöhr,43360,https://datencenter.dfb.de/profil/43360,['Deutschland'],Deutschland
Igli Tare,17403,https://datencenter.dfb.de/profil/17403,"['Albanien', 'Italien']",Albanien
Wolfgang Kulka,44878,https://datencenter.dfb.de/profil/44878,['Deutschland'],Deutschland
Ferenc Schmidt,45082,https://datencenter.dfb.de/profil/45082,['Deutschland'],Deutschland
Pavel Chaloupka,47615,https://datencenter.dfb.de/profil/47615,['Tschechien'],Tschechien
Tomás Galásek,278,https://datencenter.dfb.de/profil/278,['Tschechien'],Tschechien
Hans Haunstein,44897,https://datencenter.dfb.de/profil/44897,['Deutschland'],Deutschland
Abdelhamid Sabiri,370609,https://datencenter.dfb.de/profil/370609,['Marokko'],Marokko
Alfred Herberth,44898,https://datencenter.dfb.de/profil/44898,['Deutschland'],Deutschland
Roman Sedláček,42890,https://datencenter.dfb.de/profil/42890,['Tschechien'],Tschechien
Francis Kioyo,18414,https://datencenter.dfb.de/profil/18414,['Deutschland'],Deutschland
Allan Hansen,45385,https://datencenter.dfb.de/profil/45385,['Dänemark'],Dänemark
Roy Beerens,23023,https://datencenter.dfb.de/profil/23023,['Niederlande'],Niederlande
Peter Nielsen,9830,https://datencenter.dfb.de/profil/9830,['Dänemark'],Dänemark
Christoph Budde,45560,https://datencenter.dfb.de/profil/45560,['Deutschland'],Deutschland
Claudiu Niculescu,19082,https://datencenter.dfb.de/profil/19082,['Rumänien'],Rumänien
Mathias Hönerbach,29230,https://datencenter.dfb.de/profil/29230,['Deutschland'],Deutschland
Dieter Stinka,43540,https://datencenter.dfb.de/profil/43540,['Deutschland'],Deutschland
Karl Werner,46093,https://datencenter.dfb.de/profil/46093,['Deutschland'],Deutschland
Jeffrey Bruma,163814,https://datencenter.dfb.de/profil/163814,['Niederlande'],Niederlande
Dieter Zembski,43040,https://datencenter.dfb.de/profil/43040,['Deutschland'],Deutschland
Gerd Peehs,43817,https://datencenter.dfb.de/profil/43817,['Deutschland'],Deutschland
Paul Pidancet,43678,https://datencenter.dfb.de/profil/43678,['Deutschland'],Deutschland
Marcus Allbäck,20197,https://datencenter.dfb.de/profil/20197,['Schweden'],Schweden
Holger Stanislawski,40903,https://datencenter.dfb.de/profil/40903,['Deutschland'],Deutschland
Guido Szesni,45304,https://datencenter.dfb.de/profil/45304,['Deutschland'],Deutschland
Erwin Glod,43638,https://datencenter.dfb.de/profil/43638,['Deutschland'],Deutschland
Fabrice Ehret,186,https://datencenter.dfb.de/profil/186,['Frankreich'],Frankreich
Jan Eriksson,43403,https://datencenter.dfb.de/profil/43403,['Schweden'],Schweden
Håvard Nielsen,165174,https://datencenter.dfb.de/profil/165174,['Norwegen'],Norwegen
Frank Edmond,46931,https://datencenter.dfb.de/profil/46931,['Deutschland'],Deutschland
Lars Schmidt,46136,https://datencenter.dfb.de/profil/46136,['Deutschland'],Deutschland
Nikolaj Pisarew,47068,https://datencenter.dfb.de/profil/47068,['Russland'],Russland
Peter Kupferschmidt,42722,https://datencenter.dfb.de/profil/42722,['Deutschland'],Deutschland
Bernd Korzynietz,1867,https://datencenter.dfb.de/profil/1867,['Deutschland'],Deutschland
Aleksander Knavs,21590,https://datencenter.dfb.de/profil/21590,['Slowenien'],Slowenien
Jimmy Briand,25135,https://datencenter.dfb.de/profil/25135,"['Frankreich', 'Martinique']",Frankreich
Thomas Hoersen,40934,https://datencenter.dfb.de/profil/40934,['Deutschland'],Deutschland
Bodo Schmidt,46262,https://datencenter.dfb.de/profil/46262,['Deutschland'],Deutschland
Stefan Persigehl,42888,https://datencenter.dfb.de/profil/42888,['Deutschland'],Deutschland
Janni Serra,339527,https://datencenter.dfb.de/profil/339527,['Deutschland'],Deutschland
Ben Zolinski,129826,https://datencenter.dfb.de/profil/129826,['Deutschland'],Deutschland
Lodewijk Roembiak,43200,https://datencenter.dfb.de/profil/43200,['Niederlande'],Niederlande
Manfred Wagner,43618,https://datencenter.dfb.de/profil/43618,['Deutschland'],Deutschland
Fabian Boll,10649,https://datencenter.dfb.de/profil/10649,['Deutschland'],Deutschland
Werner Grau,43690,https://datencenter.dfb.de/profil/43690,['Deutschland'],Deutschland
Christian Bassila,8383,https://datencenter.dfb.de/profil/8383,"['Frankreich', 'Kongo']",Frankreich
Hans-Günther Plücken,44956,https://datencenter.dfb.de/profil/44956,['Deutschland'],Deutschland
Rudolf Sturz,44871,https://datencenter.dfb.de/profil/44871,['Deutschland'],Deutschland
Oliver Schröder,28400,https://datencenter.dfb.de/profil/28400,['Deutschland'],Deutschland
Michael Wollitz,45674,https://datencenter.dfb.de/profil/45674,['Deutschland'],Deutschland
Romain Brégerie,13608,https://datencenter.dfb.de/profil/13608,['Frankreich'],Frankreich
Vidar Riseth,17928,https://datencenter.dfb.de/profil/17928,['Norwegen'],Norwegen
Andrij Jarmolenko,7615,https://datencenter.dfb.de/profil/7615,['Ukraine'],Ukraine
Juan Bernat,261679,https://datencenter.dfb.de/profil/261679,['Spanien'],Spanien
Uwe Hünemeier,3943,https://datencenter.dfb.de/profil/3943,['Deutschland'],Deutschland
Dusan Petković,40870,https://datencenter.dfb.de/profil/40870,['Serbien'],Serbien
Marcel Schmelzer,3947,https://datencenter.dfb.de/profil/3947,['Deutschland'],Deutschland
Ansgar Brinkmann,41109,https://datencenter.dfb.de/profil/41109,['Deutschland'],Deutschland
Dirk Lehmann,46429,https://datencenter.dfb.de/profil/46429,['Deutschland'],Deutschland
Stefan Kühlhorn,45343,https://datencenter.dfb.de/profil/45343,['Deutschland'],Deutschland
Eberhard Pfisterer,42903,https://datencenter.dfb.de/profil/42903,['Deutschland'],Deutschland
Thomas Meunier,257113,https://datencenter.dfb.de/profil/257113,['Belgien'],Belgien
Ali Karimi,15883,https://datencenter.dfb.de/profil/15883,['Iran'],Iran
Harald Katemann,47023,https://datencenter.dfb.de/profil/47023,['Deutschland'],Deutschland
Marco Zallmann,41836,https://datencenter.dfb.de/profil/41836,['Deutschland'],Deutschland
Xaver Schlager,362519,https://datencenter.dfb.de/profil/362519,['Österreich'],Österreich
Aleksandar Dragović,2809,https://datencenter.dfb.de/profil/2809,['Österreich'],Österreich
Jörg Schuberth,46100,https://datencenter.dfb.de/profil/46100,['Deutschland'],Deutschland
Jeremiah St. Juste,379959,https://datencenter.dfb.de/profil/379959,['Niederlande'],Niederlande
Claus Thomsen,40813,https://datencenter.dfb.de/profil/40813,['Dänemark'],Dänemark
Simon Kjær,96749,https://datencenter.dfb.de/profil/96749,['Dänemark'],Dänemark
Juri Schlünz,42862,https://datencenter.dfb.de/profil/42862,['Deutschland'],Deutschland
Georg Metzger,44902,https://datencenter.dfb.de/profil/44902,['Deutschland'],Deutschland
Rolf Wüthrich,43429,https://datencenter.dfb.de/profil/43429,['Deutschland'],Deutschland
Alphonse Tchami,42047,https://datencenter.dfb.de/profil/42047,['Kamerun'],Kamerun
Bo Svensson,415,https://datencenter.dfb.de/profil/415,['Dänemark'],Dänemark
Oliver Freund,43179,https://datencenter.dfb.de/profil/43179,['Deutschland'],Deutschland
Bernd Dobiasch,43304,https://datencenter.dfb.de/profil/43304,['Deutschland'],Deutschland
Janosch Dziwior,40828,https://datencenter.dfb.de/profil/40828,['Deutschland'],Deutschland
Carsten Baumann,43027,https://datencenter.dfb.de/profil/43027,['Deutschland'],Deutschland
Samuel Slovák,53881,https://datencenter.dfb.de/profil/53881,['Slowakei'],Slowakei
Christoph Westerthaler,47133,https://datencenter.dfb.de/profil/47133,['Österreich'],Österreich
Helmut Müller,44547,https://datencenter.dfb.de/profil/44547,['Deutschland'],Deutschland
Matthias Zimmermann,159547,https://datencenter.dfb.de/profil/159547,['Deutschland'],Deutschland
Hans-Georg Tutschek,43687,https://datencenter.dfb.de/profil/43687,['Österreich'],Österreich
Miroslav Baránek,11771,https://datencenter.dfb.de/profil/11771,['Tschechien'],Tschechien
Justin Kluivert,368536,https://datencenter.dfb.de/profil/368536,['Niederlande'],Niederlande
Adam Bodzek,19066,https://datencenter.dfb.de/profil/19066,"['Deutschland', 'Polen']",Deutschland
Maximilian Nicu,14951,https://datencenter.dfb.de/profil/14951,['Rumänien'],Rumänien
Josef Stering,45053,https://datencenter.dfb.de/profil/45053,['Österreich'],Österreich
Dieter Fern,42946,https://datencenter.dfb.de/profil/42946,['Deutschland'],Deutschland
Hervé Nzelo-Lembi,13416,https://datencenter.dfb.de/profil/13416,"['DR Kongo', 'Belgien']",DR Kongo
Jürgen-Michael Galbierz,44138,https://datencenter.dfb.de/profil/44138,['Deutschland'],Deutschland
Isaac Vorsah,479,https://datencenter.dfb.de/profil/479,['Ghana'],Ghana
Marek Penksa,26087,https://datencenter.dfb.de/profil/26087,['Slowakei'],Slowakei
Mijat Gaćinović,308105,https://datencenter.dfb.de/profil/308105,['Serbien'],Serbien
Tobias Homp,25635,https://datencenter.dfb.de/profil/25635,['Deutschland'],Deutschland
Jurgen Ekkelenkamp,383278,https://datencenter.dfb.de/profil/383278,['Niederlande'],Niederlande
Rubén Sosa,46228,https://datencenter.dfb.de/profil/46228,['Uruguay'],Uruguay
Hermann-Dieter Bellut,44055,https://datencenter.dfb.de/profil/44055,['Deutschland'],Deutschland
Ajdin Hrustic,317596,https://datencenter.dfb.de/profil/317596,['Australien'],Australien
Jean-Pierre Papin,21669,https://datencenter.dfb.de/profil/21669,['Frankreich'],Frankreich
Georg Beichle,44332,https://datencenter.dfb.de/profil/44332,['Deutschland'],Deutschland
Herbert Meyer,43042,https://datencenter.dfb.de/profil/43042,['Deutschland'],Deutschland
Lothar Dupke,44666,https://datencenter.dfb.de/profil/44666,['Deutschland'],Deutschland
Vilmos Sebők,40853,https://datencenter.dfb.de/profil/40853,['Ungarn'],Ungarn
Rudolf Kröner,43325,https://datencenter.dfb.de/profil/43325,['Deutschland'],Deutschland
Andreas Brandts,3915,https://datencenter.dfb.de/profil/3915,['Deutschland'],Deutschland
Nicklas Bendtner,1967,https://datencenter.dfb.de/profil/1967,['Dänemark'],Dänemark
Maicosuel,6631,https://datencenter.dfb.de/profil/6631,['Brasilien'],Brasilien
José António,21400,https://datencenter.dfb.de/profil/21400,['Portugal'],Portugal
Dirk Greiser,46116,https://datencenter.dfb.de/profil/46116,['Deutschland'],Deutschland
Jeremy Toljan,234284,https://datencenter.dfb.de/profil/234284,"['Deutschland', 'Kroatien']",Deutschland
Sascha Wolf,23295,https://datencenter.dfb.de/profil/23295,['Deutschland'],Deutschland
Dieter Brefort,45383,https://datencenter.dfb.de/profil/45383,['Deutschland'],Deutschland
Wolfram Kaminke,43229,https://datencenter.dfb.de/profil/43229,['Deutschland'],Deutschland
Bernd Grabosch,45739,https://datencenter.dfb.de/profil/45739,['Deutschland'],Deutschland
Armin Veh,28333,https://datencenter.dfb.de/profil/28333,['Deutschland'],Deutschland
Klaus Senger,43845,https://datencenter.dfb.de/profil/43845,['Deutschland'],Deutschland
Stefan Ilsanker,107705,https://datencenter.dfb.de/profil/107705,['Österreich'],Österreich
Janusz Góra,24946,https://datencenter.dfb.de/profil/24946,['Polen'],Polen
Fabian Lustenberger,14950,https://datencenter.dfb.de/profil/14950,['Schweiz'],Schweiz
